company_id,company_name,region,okved_section,year,period_date,revenue,net_profit,dividends_paid,headcount,net_margin,payout_ratio_valid,tax_to_profit_valid,financial_pressure_ratio,rev_growth,emp_growth,profit_growth_type,net_margin_z,rev_per_emp_z,financial_pressure_z,rev_growth_z,emp_growth_z,anomaly_count,risk_anomaly_count,signal_anomaly_count,critical_anomaly_count,max_criticality_score,criticality_final,risk_flag,signal_only_flag,top_hypothesis_code,top_interpretation,top_reason,is_latest_year
C0126,ПАО «Кристалл-Плюс-126»,Смоленская обл.,Производство хлебобулочных изделий,2024,2024-12-31,661349063,120878316,43034999,68,0.18277536442204048,0.35601918047898684,0.4647111149364457,0.7590797365876423,-0.0058155087233841,-0.06849315068493156,normal,0.1087933960476447,0.869332898440682,-0.06742341475541566,-0.34531972451596243,-0.769966620407072,0,0,0,0,,none,0,0,,,,0
C0126,ПАО «Кристалл-Плюс-126»,Смоленская обл.,Производство хлебобулочных изделий,2025,2025-12-31,633334914,118266049,0,61,0.18673540078985762,0,0.8521778807373535,0.7300333976357949,-0.04235909683295336,-0.1029411764705882,normal,-0.1890371051664133,0.9206594811746033,-0.072001376341151,-0.6364066856812941,-1.1634727996454957,0,0,0,0,,none,0,0,,,,1
C0127,ООО «Капитал-Маркет-127»,Санкт-Петербург,Производство алкогольных напитков,2023,2023-12-31,28724032,4369275,0,19,0.1521121756165708,0,0.5435947611445835,0.7246350536742172,,,normal,-1.557539285126104,-0.716285513772037,-0.2309216352487329,,,0,0,0,0,,none,0,0,,,,0
C0127,ООО «Капитал-Маркет-127»,Санкт-Петербург,Производство алкогольных напитков,2024,2024-12-31,28323349,6930452,1420284,19,0.24469041425856808,0.20493381961234275,0.5996018730091486,0.7364700963287378,-0.013949399582899757,0,normal,0.952238895770852,-0.7286669126322749,-0.013761371255236536,-0.20408774281260028,0,0,0,0,0,,none,0,0,,,,0
C0127,ООО «Капитал-Маркет-127»,Санкт-Петербург,Производство алкогольных напитков,2025,2025-12-31,33239450,5541982,2047738,19,0.16672905237601704,0.3694956064454919,0.6785258414769301,0.8326040201429328,0.17357061130023843,0,normal,-0.2387438220382923,-0.7098872839134114,0.4135274472167045,0.71552507906151,0,0,0,0,0,,none,0,0,,,,1
C0128,АО «Гранит-Инвест-128»,Тюменская обл.,Производство алкогольных напитков,2023,2023-12-31,41740944,11822237,4936329,9,0.2832287885008063,0.4175461040072196,0.4325161980765569,0.8003798764881875,,,normal,3.1658863682070297,0.08755097373380764,0.24718623651622565,,,1,0,1,0,2,medium,0,1,H3,economic_signal,Маржа существенно выше отрасли. Высокая эффективность или ценовое преимущество.,0
C0128,АО «Гранит-Инвест-128»,Тюменская обл.,Производство алкогольных напитков,2024,2024-12-31,35492102,9216241,0,9,0.25967019366731225,0,0.3317072546171481,0.4706451431581183,-0.14970533488653248,0,normal,1.1719201761678528,-0.10394592401118335,-1.4618425301070221,-1.4918561855228416,0,0,0,0,0,,none,0,0,,,,0
C0128,АО «Гранит-Инвест-128»,Тюменская обл.,Производство алкогольных напитков,2025,2025-12-31,44580625,5054804,1218612,9,0.11338566922289672,0.241079970657616,0.9695784445845972,1.050760910329438,0.2560717029383044,0,normal,-1.1408685135654277,0.06470090741685038,1.8843166713598305,1.1860227631347073,0,0,0,0,0,,none,0,0,,,,1
C0129,ООО «Восточный-Корп-129»,Калининградская обл.,Лесозаготовка,2023,2023-12-31,46224397,10621966,4196678,12,0.22979133724556752,0.3950942791569847,0.5901729491508446,0.831526505759154,,,normal,-0.6735427097039729,0.18978659250638297,2.362720562077571,,,0,0,0,0,,none,0,0,,,,0
C0129,ООО «Восточный-Корп-129»,Калининградская обл.,Лесозаготовка,2024,2024-12-31,42344888,5450521,0,13,0.12871733182999562,0,1.1998126417639707,0.9902108812723338,-0.08392773625581318,0.08333333333333326,normal,-1.9577885650142273,-0.04055539013624223,2.6599651434401634,-1.2704347892647778,0.44686758391824066,0,0,0,0,,none,0,0,,,,0
C0129,ООО «Восточный-Корп-129»,Калининградская обл.,Лесозаготовка,2025,2025-12-31,52219410,17704607,0,11,0.33904264716893584,0,0.28579781522402614,0.3767596228384811,0.2331927764220323,-0.15384615384615385,normal,0.6824856835000267,0.6748742778510347,-1.511001777267326,0.8629978353968246,-2.6460384400727666,1,1,0,0,3,high,1,0,H2,risk,Рост выручки при сокращении штата без роста производительности.,1
C0130,ООО «Финанс-Инвест-130»,Владимирская обл.,Производство алкогольных напитков,2023,2023-12-31,22432052,4858671,0,20,0.21659503107428602,0,0.668045850398185,0.6942982765917752,,,normal,0.765430832612233,-0.8166177653913415,-0.4224099956178214,,,0,0,0,0,,none,0,0,,,,0
C0130,ООО «Финанс-Инвест-130»,Владимирская обл.,Производство алкогольных напитков,2024,2024-12-31,22506797,6533927,2677402,19,0.29030905641526866,0.40976919393191874,0.5355290929941519,0.847246629585791,0.0033320625326653808,-0.050000000000000044,normal,1.621244856773634,-0.8066363835221672,0.589693679668804,-0.0401573665344455,-0.5038814573634243,0,0,0,0,,none,0,0,,,,0
C0130,ООО «Финанс-Инвест-130»,Владимирская обл.,Производство алкогольных напитков,2025,2025-12-31,26221154,3725479,0,20,0.14207913961376376,0,0.8381547715072344,0.845833412826893,0.1650326787947658,0.05263157894736836,normal,-0.6556145496220147,-0.8158716375259176,0.5027185251830796,0.6668338752139155,1.0432062868520051,0,0,0,0,,none,0,0,,,,1
C0131,АО «Промт-Холдинг-131»,Липецкая обл.,Электромонтажные работы,2023,2023-12-31,17345894,7356655,0,6,0.42411506723147274,0,0.32434061404265935,0.4042489203785505,,,normal,2.1396371940211423,-0.8719173087467091,-1.9267404057188495,,,1,0,1,0,1,medium,0,1,H3,economic_signal,Маржа выше отрасли. Повышенная эффективность.,0
C0131,АО «Промт-Холдинг-131»,Липецкая обл.,Электромонтажные работы,2024,2024-12-31,17629845,5826046,0,6,0.33046495871064097,0,0.41829467189239494,0.42108876338606976,0.016369925931750684,0,normal,0.7220878511189973,-0.8366561855454769,-2.8146195330852395,-0.3332647845893023,0,0,0,0,0,,none,0,0,,,,0
C0131,АО «Промт-Холдинг-131»,Липецкая обл.,Электромонтажные работы,2025,2025-12-31,19057225,5731470,1688149,6,0.3007505027620758,0.2945403186268095,0.48440993322829917,0.7259345053887135,0.08096384284717195,0,normal,0.6815863214926186,-0.6959009055100142,0.6772157026957553,0.6744907594765952,0,0,0,0,0,,none,0,0,,,,1
C0132,ООО «Прогресс-Сервис-132»,Севастополь,Управленческий консалтинг,2023,2023-12-31,35903005,17808084,0,7,0.49600539007807287,0,0.15053769962001526,0.21660674452827489,,,normal,0.41836402603792616,0,-1.2812192722183025,,,0,0,0,0,,none,0,0,,,,0
C0132,ООО «Прогресс-Сервис-132»,Севастополь,Управленческий консалтинг,2024,2024-12-31,38300886,20437363,3499880,7,0.5336002671060925,0.1712490990153671,0.34114724096254495,0.48496310068880494,0.06678775216726285,0,normal,1.0606127849631009,0,0.5602422117005919,0.18983708182523817,0,0,0,0,0,,none,0,0,,,,0
C0132,ООО «Прогресс-Сервис-132»,Севастополь,Управленческий консалтинг,2025,2025-12-31,38386199,17349531,0,8,0.4519731427433073,0,0.3951436497044214,0.42209711656994153,0.0022274419448156113,0.1428571428571428,normal,-0.05960469131987883,-0.07679080649724124,-0.24431840688727763,-0.6054694645749403,1.3168629113590682,0,0,0,0,,none,0,0,,,,1
C0133,АО «Альфа-Логистик-133»,Ленинградская обл.,Управленческий консалтинг,2023,2023-12-31,82460651,45335565,0,50,0.5497842237505498,0,0.14555579047046177,0.23626268377854298,,,normal,0.962731131025376,-0.993419953603513,-1.1856641173915754,,,0,0,0,0,,none,0,0,,,,0
C0133,АО «Альфа-Логистик-133»,Ленинградская обл.,Управленческий консалтинг,2024,2024-12-31,105409199,51055591,0,55,0.4843561234157562,0,0.19945576577499613,0.3241858809787106,0.27829695402234944,0.10000000000000009,normal,0.25851721751272505,-1.0308898252785492,-0.5582966469668909,1.2907892160297096,0.8262511803588289,0,0,0,0,,none,0,0,,,,0
C0133,АО «Альфа-Логистик-133»,Ленинградская обл.,Управленческий консалтинг,2025,2025-12-31,111313948,42595465,0,57,0.38266062578249405,0,0.3161782128684356,0.43444770246350234,0.05601739749488077,0.036363636363636376,normal,-0.6744907594765952,-0.9353175602459879,-0.17679218085960172,0,0,0,0,0,0,,none,0,0,,,,1
C0134,ПАО «Партнёр-Ко-134»,Республика Крым,Производство алкогольных напитков,2023,2023-12-31,56052899,10973159,0,2,0.19576434396372613,0,0.5162088692964351,0.6620291477836653,,,normal,0.015013324790809093,6.101637048420751,-0.6260955271827484,,,1,1,0,1,4,critical,1,0,H5,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,0
C0134,ПАО «Партнёр-Ко-134»,Республика Крым,Производство алкогольных напитков,2024,2024-12-31,53728530,9049075,3566169,3,0.1684221585812975,0.3940921033365289,0.9264841986611891,1.032229916884946,-0.041467418125867184,0.5,normal,-0.16624940793863843,3.453045692702937,1.5973899468752935,-0.4651211613978755,5.038814573634238,1,1,0,1,4,critical,1,0,H5,risk,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,0
C0134,ПАО «Партнёр-Ко-134»,Республика Крым,Производство алкогольных напитков,2025,2025-12-31,63270498,9299868,0,3,0.14698585113080664,0,0.8841957756819774,0.793200983605712,0.1775959252933219,0,normal,-0.5726339557399404,3.965921235063692,0.14787660534818994,0.7384811499911141,0,1,1,0,1,4,critical,1,0,H5,risk,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,1
C0135,АО «Логист-Сервис-135»,Республика Саха (Якутия),Транспортная логистика,2023,2023-12-31,73321662,16901282,0,8,0.2305087137822926,0,0.4869401031235382,0.5967942922711105,,,normal,-0.4609566764497256,0.19259699000807387,-0.34678092971561325,,,0,0,0,0,,none,0,0,,,,0
C0135,АО «Логист-Сервис-135»,Республика Саха (Якутия),Транспортная логистика,2024,2024-12-31,56995617,20879100,0,9,0.3663281687081307,0,0.23090099669047037,0.37990381955645114,-0.22266332424379576,0.125,normal,3.000088505464672,0.010659653292410868,-1.4501966845882737,-1.3976553964384362,1.221060857673147,1,0,1,0,2,medium,0,1,H3,economic_signal,Маржа существенно выше отрасли. Высокая эффективность или ценовое преимущество.,0
C0135,АО «Логист-Сервис-135»,Республика Саха (Якутия),Транспортная логистика,2025,2025-12-31,71508659,28435493,0,9,0.3976510453090723,0,0.1643660266414231,0.23532053918549195,0.25463435197131035,0,normal,1.4725467860588455,0.15239000741578085,-1.6602164249088183,2.537923294438787,0,0,0,0,0,,none,0,0,,,,1
C0136,АО «Бизнес-Пром-136»,Республика Дагестан,Оптовая торговля,2023,2023-12-31,64685983,3447761,0,7,0.05329997072163223,0,2.5601287328210973,1.337468936716408,,,normal,-0.5850295642086734,1.3159641249371603,0.6188540255068119,,,1,1,0,0,3,high,1,0,H4,risk,Повышенное финансовое давление по прокси-индикатору.,0
C0136,АО «Бизнес-Пром-136»,Республика Дагестан,Оптовая торговля,2024,2024-12-31,83926673,6681149,0,7,0.07960698025048604,0,1.6608322909727053,1.173781840755768,0.2974475938628003,0,normal,0.051055831352498915,1.6563029676290928,-0.1237981384224156,1.7376137164342953,0,0,0,0,0,,none,0,0,,,,0
C0136,АО «Бизнес-Пром-136»,Республика Дагестан,Оптовая торговля,2025,2025-12-31,87400365,8044295,2906339,7,0.09203960418243104,0.36129194665287634,1.7640024389955864,1.3480215224100445,0.04138960685359239,0,normal,0.7462153140121998,1.661432276260726,0.6682311609248752,-0.6251518857830705,0,1,1,0,0,3,high,1,0,H4,risk,Повышенное финансовое давление по прокси-индикатору.,1
C0137,ООО «Капитал-Инжиниринг-137»,Вологодская обл.,Строительство зданий,2023,2023-12-31,41257504,10071607,4383478,2,0.24411576134125806,0.4352312396621512,0.343324456563883,0.6770959169742162,,,normal,-0.37654001531818304,7.198900365048925,0.4603033846449905,,,1,1,0,1,4,critical,1,0,H5,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,0
C0137,ООО «Капитал-Инжиниринг-137»,Вологодская обл.,Строительство зданий,2024,2024-12-31,48751125,16523685,0,3,0.3389395629331631,0,0.2715216974906021,0.34844320410591895,0.18163049805436615,0.5,normal,0.4754448107446146,4.0393355784877105,-1.1951502882212879,1.250451680087028,10.117361392148931,1,1,0,1,4,critical,1,0,H5,risk,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,0
C0137,ООО «Капитал-Инжиниринг-137»,Вологодская обл.,Строительство зданий,2025,2025-12-31,46179358,19125970,0,3,0.4141670830503967,0,0.15247932523160918,0.23508979966080837,-0.052752977495391096,0,normal,2.199428182826877,2.944826646788535,-1.4618343232593507,-1.2338062257825069,-0.1263206260114245,1,0,1,0,1,medium,0,1,H3,economic_signal,Маржа выше отрасли. Повышенная эффективность.,1
C0138,ПАО «Мастер-Корп-138»,Кабардино-Балкарская Республика,Производство хлебобулочных изделий,2023,2023-12-31,789123781,195031786,0,120,0.24714980171152642,0,0.7093975389221939,0.7627204103712931,,,normal,1.2872102333973452,0.20082627267620262,0.24282862935931107,,,0,0,0,0,,none,0,0,,,,0
C0138,ПАО «Мастер-Корп-138»,Кабардино-Балкарская Республика,Производство хлебобулочных изделий,2024,2024-12-31,809810031,96639194,29033091,142,0.11933563465577768,0.30042770224263254,1.4897152080966238,1.1512592229628344,0.0262142017489142,0.18333333333333335,normal,-1.2616492110824062,-0.004948145701403226,2.4525070205779005,0.028988639665612506,2.060943987289595,0,0,0,0,,none,0,0,,,,0
C0138,ПАО «Мастер-Корп-138»,Кабардино-Балкарская Республика,Производство хлебобулочных изделий,2025,2025-12-31,862533198,155851232,0,128,0.18069012573820956,0,0.8244616827924722,0.7903111588886266,0.06510559882160805,-0.09859154929577463,normal,-0.30646100749103533,0.18457163713777686,0.34930422145825013,0.1273362674794485,-1.1143119771252636,0,0,0,0,,none,0,0,,,,1
C0139,ООО «Промт-Плюс-139»,Ненецкий АО,Оптовая торговля,2023,2023-12-31,20161972,2043588,0,25,0.10135853774620855,0,0.8077029225068849,0.8216099503551185,,,normal,0.5939626577169848,-1.1822168718270585,-0.8843859774605005,,,0,0,0,0,,none,0,0,,,,0
C0139,ООО «Промт-Плюс-139»,Ненецкий АО,Оптовая торговля,2024,2024-12-31,18477100,2117821,0,21,0.11461869016241727,0,0.5635688757454006,0.7205074640903765,-0.08356682570534268,-0.16000000000000003,normal,0.6300991964372493,-1.153632705273798,-1.248034566576814,-1.1277310855913592,-1.3220018885741271,0,0,0,0,,none,0,0,,,,0
C0139,ООО «Промт-Плюс-139»,Ненецкий АО,Оптовая торговля,2025,2025-12-31,18398506,2003361,0,22,0.10888715638106702,0,0.8739153851951795,0.8373818349347854,-0.004253589578451122,0.04761904761904767,normal,1.2571587678004326,-1.2770465105089857,-1.3040529443688704,-1.0273997017503331,0.6423721518824718,0,0,0,0,,none,0,0,,,,1
C0140,ПАО «Союз-Ко-140»,Воронежская обл.,Электромонтажные работы,2023,2023-12-31,44947346,11104664,0,9,0.24705939256124265,0,0.42881981841143507,0.5636047683677741,,,normal,-0.32448467005402337,-0.1262168616759565,-0.6538296528568541,,,0,0,0,0,,none,0,0,,,,0
C0140,ПАО «Союз-Ко-140»,Воронежская обл.,Электромонтажные работы,2024,2024-12-31,47354540,8318040,1309639,10,0.17565454125412264,0.15744562420954936,0.6840330173935206,0.7906236577340965,0.05355586512271482,0.11111111111111116,normal,-1.3071013238836922,-0.24756093586344993,1.1051014684790368,0.005147796543269515,1.4239249366728113,0,0,0,0,,none,0,0,,,,0
C0140,ПАО «Союз-Ко-140»,Воронежская обл.,Электромонтажные работы,2025,2025-12-31,59848065,13234100,6473969,11,0.22112828543412388,0.4891884601144014,0.37065731708238564,0.7764674170986736,0.26382950821610773,0.10000000000000009,normal,-0.33359468517803986,0.009972188531812053,1.008158300026656,2.4716270187971077,1.4029407797113178,0,0,0,0,,none,0,0,,,,1
C0141,ООО «Атлас-Сервис-141»,Республика Бурятия,Рестораны и кафе,2023,2023-12-31,52444014,13538437,0,7,0.2581502819368479,0,0.44321231468595673,0.6017155610744763,,,normal,-0.033032992786281024,1.9507863540154184,-0.13469521369012707,,,0,0,0,0,,none,0,0,,,,0
C0141,ООО «Атлас-Сервис-141»,Республика Бурятия,Рестораны и кафе,2024,2024-12-31,57348797,12399862,5753201,6,0.21621834543451712,0.46397298615097493,0.3867584171501263,0.8061272203908342,0.0935241722725495,-0.1428571428571429,normal,-0.5378710200253994,1.8898038964560753,0.6153329364899897,0.12565723514836444,-1.3954981230550254,0,0,0,0,,none,0,0,,,,0
C0141,ООО «Атлас-Сервис-141»,Республика Бурятия,Рестораны и кафе,2025,2025-12-31,70932446,14032735,4802538,7,0.19783238547843113,0.3422382023176523,0.9024495937534629,1.0578353162966163,0.23686022568180465,0.16666666666666674,normal,-0.7024058928138754,1.2366318927969993,2.9434356343031145,1.7552482844141233,1.6280811435641966,0,0,0,0,,none,0,0,,,,1
C0142,ООО «Сигма-Групп-142»,Республика Ингушетия,Гостиницы,2023,2023-12-31,619135956,212705777,0,103,0.3435526154452577,0,0.2703232644217275,0.40786009178830407,,,normal,1.257679856819374,0.3773848869266375,-0.888076769197998,,,0,0,0,0,,none,0,0,,,,0
C0142,ООО «Сигма-Групп-142»,Республика Ингушетия,Гостиницы,2024,2024-12-31,786475170,308992626,67117621,119,0.39288287511988457,0.2172143130690763,0.2016556764043942,0.5063934251278316,0.2702786235855441,0.15533980582524265,normal,1.0642191097128832,0.22277242749156653,-0.6744907594765953,2.529908239658216,0.9042819626169,0,0,0,0,,none,0,0,,,,0
C0142,ООО «Сигма-Групп-142»,Республика Ингушетия,Гостиницы,2025,2025-12-31,851699971,254368866,38735206,116,0.2986601792428616,0.15227966617581257,0.4013252706799424,0.5881106603360621,0.08293307085587975,-0.025210084033613467,normal,-0.06057499220631573,0.4055033810019282,0,-0.24790781862604377,-0.5724669471187909,0,0,0,0,,none,0,0,,,,1
C0143,ООО «Партнёр-Инвест-143»,Ямало-Ненецкий АО,IT-консалтинг,2023,2023-12-31,39215900,19246762,9417871,19,0.4907897561958287,0.4893223597818688,0.3277031741754795,0.6301935076181231,,,normal,0.2928995524339365,-0.6744907594765953,1.1582440538946668,,,0,0,0,0,,none,0,0,,,,0
C0143,ООО «Партнёр-Инвест-143»,Ямало-Ненецкий АО,IT-консалтинг,2024,2024-12-31,39227155,17418580,0,23,0.4440439282430755,0,0.2067450389182126,0.33457267181611877,0.0002870009358448833,0.21052631578947367,normal,-0.26748088249099866,-0.819342872472098,-0.5524253488737052,-0.672902952693893,2.20900747244669,0,0,0,0,,none,0,0,,,,0
C0143,ООО «Партнёр-Инвест-143»,Ямало-Ненецкий АО,IT-консалтинг,2025,2025-12-31,54388356,24208099,0,23,0.44509709026689465,0,0.3176791783609279,0.44225819333011857,0.3864975933125918,0,normal,-0.3289337741294088,-0.6744907594765952,0.5250343571895657,2.1791125570912753,0,0,0,0,0,,none,0,0,,,,1
C0144,АО «Капитал-Групп-144»,Забайкальский край,Гостиницы,2023,2023-12-31,58376232,13368478,0,7,0.22900549662061093,0,0.6469579409114485,0.7251174172882763,,,normal,-0.22986312111666438,0.9189374652508294,0.551208044757727,,,0,0,0,0,,none,0,0,,,,0
C0144,АО «Капитал-Групп-144»,Забайкальский край,Гостиницы,2024,2024-12-31,54365861,14820502,0,6,0.27260677431375546,0,0.28477058334461275,0.3842575141842427,-0.06869869572945375,-0.1428571428571429,normal,0,0.6744907594765953,-1.5037318125481707,-0.4077838658270849,-1.65556822780619,0,0,0,0,,none,0,0,,,,0
C0144,АО «Капитал-Групп-144»,Забайкальский край,Гостиницы,2025,2025-12-31,61744992,16082755,0,7,0.26047059816608287,0,0.6897155369213794,0.6242431969316964,0.13573096910945637,0.16666666666666674,normal,-0.4990195003247692,0.682278256660349,0.19869531173902844,0.29054274307834466,3.7846425948408937,0,0,0,0,,none,0,0,,,,1
C0145,ПАО «Трейд-Ко-145»,Республика Крым,Разработка ПО,2023,2023-12-31,41423922,20915042,6894707,4,0.5049025053687577,0.32965303153586784,0.1664912267448471,0.5626662263836958,,,normal,0.2719458404713069,1.2895419700474564,2.4502099548717178,,,0,0,0,0,,none,0,0,,,,0
C0145,ПАО «Трейд-Ко-145»,Республика Крым,Разработка ПО,2024,2024-12-31,41081146,17741559,8630084,3,0.4318662142482588,0.48643323847695685,0.17329903195091254,0.6074753090388978,-0.008274832112710184,-0.25,normal,-0.5466712675251713,1.847295469605885,2.2304606899704416,-0.4417753051451141,-5.25930876116885,0,0,0,0,,none,0,0,,,,0
C0145,ПАО «Трейд-Ко-145»,Республика Крым,Разработка ПО,2025,2025-12-31,38943315,17445055,3237198,3,0.447960195478993,0.18556536508483348,0.40773485666855164,0.5701479074853616,-0.052039225001172085,0,normal,-0.07513387983283709,1.827404702040366,0.7629603163489405,-0.6904054628962409,0,0,0,0,0,,none,0,0,,,,1
C0146,ООО «Альфа-Корп-146»,Воронежская обл.,Частная медицина,2023,2023-12-31,71103510,23228090,0,11,0.3266799346473894,0,0.24703107315323816,0.44214089663649964,,,normal,0.5851425682023917,0.2137235751263231,-0.8901434564195133,,,0,0,0,0,,none,0,0,,,,0
C0146,ООО «Альфа-Корп-146»,Воронежская обл.,Частная медицина,2024,2024-12-31,74026079,22141610,0,11,0.2991055354964836,0,0.3539384895678318,0.4856745305571459,0.04110302009000688,0,normal,0.2815611664834283,0.3695607088974346,-0.49218562336811894,-0.055716101789495674,0,0,0,0,0,,none,0,0,,,,0
C0146,ООО «Альфа-Корп-146»,Воронежская обл.,Частная медицина,2025,2025-12-31,64784648,11559369,0,11,0.17842759599465602,0,0.3878241104683136,0.5730982872652763,-0.12484020665203677,0,normal,-0.8321746682967616,0.015316196789183762,0,-1.156126272163495,0,0,0,0,0,,none,0,0,,,,1
C0147,АО «Восточный-Пром-147»,Свердловская обл.,Лесозаготовка,2023,2023-12-31,18700686,5041720,0,13,0.2696008050185966,0,0.410901438398007,0.5332268960476048,,,normal,0.02952709430753494,-1.028496365693459,-0.023420517938084678,,,0,0,0,0,,none,0,0,,,,0
C0147,АО «Восточный-Пром-147»,Свердловская обл.,Лесозаготовка,2024,2024-12-31,19820221,3720898,0,14,0.18773241731260212,0,0.7922756818380939,0.7257691249004629,0.05986598566491086,0.07692307692307687,normal,-1.2441605000003788,-0.9489237270109943,1.0676177228852481,0.01424265511108933,0.3606092498109458,0,0,0,0,,none,0,0,,,,0
C0147,АО «Восточный-Пром-147»,Свердловская обл.,Лесозаготовка,2025,2025-12-31,20428212,7153573,0,14,0.3501810633255617,0,0.29992536596746827,0.4292608955034106,0.030675288635782616,0,normal,0.8090100857537041,-0.6875630959604075,-1.1472585003361613,0.047222676326995415,0,0,0,0,0,,none,0,0,,,,1
C0148,ООО «Ресурс-Ко-148»,Новосибирская обл.,Рестораны и кафе,2023,2023-12-31,5174075681,1108999765,0,193,0.21433775487135168,0,0.6470410730880543,0.6664631701707765,,,normal,-0.6588225468656225,12.91122566571726,0.13469521369012707,,,1,0,1,0,2,medium,0,1,H5,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",0
C0148,ООО «Ресурс-Ко-148»,Новосибирская обл.,Рестораны и кафе,2024,2024-12-31,5272292210,1889600536,0,221,0.3584020878842753,0,0.5245915028677786,0.6043221541264164,0.018982429917031585,0.14507772020725396,normal,1.8488595343544383,7.596671678006913,-0.6030537820438786,-0.4781958723834432,1.4171898037242747,1,0,1,0,2,medium,0,1,H5,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",0
C0148,ООО «Ресурс-Ко-148»,Новосибирская обл.,Рестораны и кафе,2025,2025-12-31,4865996838,1576372018,0,209,0.3239566465990375,0,0.29782608523821186,0.45651376792047604,-0.07706237739049748,-0.05429864253393668,normal,0.9051018776357403,4.394287007000685,-1.363033085155132,-0.8891870178981872,-0.5304155761838107,1,0,1,0,2,medium,0,1,H5,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",1
C0149,АО «Капитал-Холдинг-149»,Ханты-Мансийский АО,Рестораны и кафе,2023,2023-12-31,22423993,7566121,2575425,15,0.3374118516715556,0.34038908444631005,0.5201627095310793,0.7696011399619713,,,normal,1.0990875604463983,-1.4519987681833635,0.5638134799701615,,,0,0,0,0,,none,0,0,,,,0
C0149,АО «Капитал-Холдинг-149»,Ханты-Мансийский АО,Рестораны и кафе,2024,2024-12-31,28889924,7261782,0,16,0.2513603704876482,0,0.6525677857032888,0.6596461772446939,0.28834877891729627,0.06666666666666665,normal,0.05203147861453799,-1.2044294398513629,-0.26903810924183774,1.7039064204839651,0.6512324574256781,0,0,0,0,,none,0,0,,,,0
C0149,АО «Капитал-Холдинг-149»,Ханты-Мансийский АО,Рестораны и кафе,2025,2025-12-31,25551904,8428137,0,17,0.3298437955934712,0,0.36982526506154323,0.4947309092293763,-0.11554270616980511,0.0625,normal,0.9801361150636784,-0.8358369392206391,-1.0893343892771232,-1.2133393372045755,0.6105304288365735,0,0,0,0,,none,0,0,,,,1
C0150,ПАО «Инвест-Корп-150»,Республика Татарстан,Розничная торговля,2023,2023-12-31,20289358,-360548,0,10,-0.01777030106127557,,,2.4495220242061118,,,normal,-1.6486805560155606,-0.4895783135291658,3.765032958397146,,,1,1,0,1,4,critical,1,0,H4,risk,Высокое финансовое давление: opex+налоги+дивиденды слабо покрываются валовой прибылью.,0
C0150,ПАО «Инвест-Корп-150»,Республика Татарстан,Розничная торговля,2024,2024-12-31,21242550,1566437,0,9,0.07374053491694735,0,1.7753245103377921,1.1333750164135872,0.04697989951185244,-0.09999999999999998,turnaround,-0.09309947273266109,-0.4417980577865031,0.4300527953816057,0.2875730817047823,-1.4703898556589803,0,0,0,0,,none,0,0,,,,0
C0150,ПАО «Инвест-Корп-150»,Республика Татарстан,Розничная торговля,2025,2025-12-31,21538382,1619600,0,9,0.07519599197377036,0,2.168531118794764,1.2958533573971864,0.013926388310254723,0,normal,0,-0.4279906038022318,0.787590293190497,-0.3915511409677135,-0.318911341637812,1,1,0,0,3,high,1,0,H4,risk,Повышенное финансовое давление по прокси-индикатору.,1
C0151,АО «Партнёр-Групп-151»,Астраханская обл.,Лесозаготовка,2023,2023-12-31,49639894,12940255,0,10,0.26068256713038107,0,0.326542714961954,0.4790060006625159,,,normal,-0.12797673869883677,0.7510738899287399,-0.4571411855537709,,,0,0,0,0,,none,0,0,,,,0
C0151,АО «Партнёр-Групп-151»,Астраханская обл.,Лесозаготовка,2024,2024-12-31,53389259,12783514,2667762,10,0.23943980941934406,0.20868768947255034,0.39647439663303846,0.6242957520368706,0.07553128538106879,0,normal,-0.6188992490118994,0.9862233456214824,0.456591439626392,0.15419909365317638,-0.6744907594765952,0,0,0,0,,none,0,0,,,,0
C0151,АО «Партнёр-Групп-151»,Астраханская обл.,Лесозаготовка,2025,2025-12-31,46056619,10724915,0,10,0.23286370630028227,0,0.5356932898768895,0.613027092277914,-0.1373429812914242,0,normal,-0.5236307729535601,0.6162187960658763,0.12592432383156946,-0.6295837188874871,0,0,0,0,0,,none,0,0,,,,1
C0152,ПАО «Промт-Плюс-152»,Липецкая обл.,Производство хлебобулочных изделий,2023,2023-12-31,1908320409,370068573,56494969,514,0.19392370969502112,0.15266081240570514,0.8096351564551795,0.8223251698524117,,,normal,-0.11321055545956682,-0.45669816262490115,0.6562228575824112,,,0,0,0,0,,none,0,0,,,,0
