company_id,year,net_margin,gross_margin,operating_margin,rev_per_emp,profit_per_emp,payroll_per_emp,tax_to_profit,payout_ratio,financial_pressure_ratio,company_age
C0108,2023,0.23868201197987052,0.44476667469165065,0.322134758195034,5596688.2,1335828.8,643895,0.32845810780543133,0.27269422548757744,0.5983275727613352,0
C0108,2024,0.12079554905783194,0.24120490698241986,0.15919496001363445,4989325.666666667,602688.3333333334,1319477.1666666667,1.2945021334963067,0,0.9882885299608806,1
C0108,2025,0.23149812113549778,0.4069931839027508,0.3214088631184546,5664458.5,1311311.5,906644.6666666666,0.63452213045235,0,0.5712012166239553,2
C0109,2023,0.09217235970299312,0.2282026121998228,0.10714666438806594,15008977.36,1383412.86,813262.18,1.502009963966939,0,1.1371462753492476,2
C0109,2024,0.2080012886915839,0.3351656620538551,0.24047987814425562,15691611.019607844,3263875.31372549,1089690.294117647,0.4702868281066172,0.3659060204992332,0.8014394206383268,3
C0109,2025,0.12654245116180704,0.2565683039768148,0.17415974526630865,14442865.507936507,1827635.603174603,1157491.2857142857,0.8979518623954101,0,0.7640756296266676,4
C0110,2023,0.10448048519776501,0.27638614223609165,0.12185701343727844,5759493.416666667,601754.6666666666,1124298.4166666667,0.8473079283694794,0,0.8794083172923648,3
C0110,2024,0.2450747283569732,0.39579201861627994,0.27496177062442556,5890758,1443675.9166666667,1085144.5833333333,0.47317440993076065,0.38868499514924604,0.8389512470074894,4
C0110,2025,0.19033693415362454,0.3551366079632339,0.2164597297410338,5136468.5,977659.6666666666,749249.3333333334,0.48389427609266894,0,0.6498339681502451,5
C0111,2023,0.20612849581617676,0.38176531594022456,0.2825247871714589,1403483.05,289297.85,803344.55,0.43033589776073344,0,0.49230512103230833,4
C0111,2024,0.2704738171652841,0.4962320078181816,0.35597238633938527,1243304.5714285714,336281.3333333333,1075896.0476190476,0.3007088169372923,0.2920736152325972,0.6057484078424132,5
C0111,2025,0.3335393898992577,0.5523215862376833,0.4308871428798669,983225.16,327944.32,1228835.72,0.2400386748579759,0,0.3648178915018195,6
C0112,2023,0.21762373886714603,0.3996588097429131,0.26581972354257694,35754058.838323355,7780931.964071856,1149853.7904191618,0.7586402627240045,0,0.7479810511916005,3
C0112,2024,0.1336949368631494,0.27633497157582254,0.18823073439541743,38702599.64779874,5174341.616352201,1139981.817610063,0.9071419175855846,0,0.7577199417934471,4
C0112,2025,0.1490815071605378,0.3197787976602684,0.20705929901453504,31683137.79605263,4723369.934210527,582313.8355263158,1.2192894881042433,0,0.9209272639463192,5
C0113,2023,0.04250072471672354,0.2299349799277583,0.05949677101259391,4588914.539634147,195032.19359756098,1262146.0975609757,3.2545103032903753,0,1.3428024544158326,11
C0113,2024,0.07385923988834196,0.22035226395297972,0.09620451682710512,6064830.797276854,447943.7927382753,1249938.3797276854,1.018638765959557,0,0.9048404065546247,12
C0113,2025,0.014445711562267519,0.17585465471268313,0.017336565268501053,6412163.875901876,92628.26984126984,622799.6681096681,5.456014109430967,0.4993789899334009,1.390625575405259,13
C0114,2023,0.44213159321938567,0.7081305008947014,0.5912029335351687,8479024.371428572,3748844.5542857144,1020696.6152380953,0.2405005464360498,0.39818876845238965,0.5638964727812703,3
C0114,2024,0.43466342625657645,0.6795886779393008,0.5652194343145076,8274468.501138953,3596608.8291571755,861880.2323462415,0.15894787871538388,0,0.26995457567028897,4
C0114,2025,0.44787414412410076,0.682363744010778,0.527496433235775,9013382.933660934,4036861.167076167,1150451.1375921376,0.3013254006044586,0,0.4247341234310932,5
C0115,2023,0.46967351819437,0.7828583274794643,0.6630013747527886,6056179.75,2844427.25,763787.75,0.15406871453646775,0.1532287387557548,0.3374639056305292,0
C0115,2024,0.48016518921690415,0.786316028033208,0.66604559262183,6482989.75,3112906,627867,0.32825003389116153,0,0.3534007512733124,1
C0115,2025,0.5848060564279856,0.8050185386408594,0.6605622351789867,5208647.75,3046048.75,607946,0.14438360515405407,0.49887653636534873,0.6467412923932844,2
C0116,2023,0.22789060294376906,0.49765077888666776,0.3198196668342745,6164641.2,1404863.8,1104502.5157894737,0.666196830273736,0,0.6624145351890942,5
C0116,2024,0.316115849455164,0.5487047587184286,0.3661514524542935,6120554.776595744,1934804.3723404256,545847.1063829787,0.424039401069582,0,0.5769931401272388,6
C0116,2025,0.38336568285313394,0.5330638319958768,0.44543388281064916,7388042.946236559,2832322.129032258,583182.4516129033,0.35506761012596383,0,0.4197446395161336,7
C0117,2023,0.4633871395041428,0.7054409843419996,0.5743391358007217,2599974.4,1204794.7,1184184.95,0.27748785747480464,0.37963588319238123,0.6174925311939703,2
C0117,2024,0.5944026652612836,0.8533229307598612,0.7467624499473337,2997418.8260869565,1781673.7391304348,665032.695652174,0.1299219473550225,0.2992572738638334,0.42383222194406966,3
C0117,2025,0.5437272026451997,0.720389506643617,0.6044254140564882,3113665.3333333335,1692984.5416666667,717557.0416666666,0.25961314521748563,0,0.3569219421367213,4
C0118,2023,0.26625701780839306,0.4061678688101269,0.31214917572425294,3464667.8333333335,922492.125,902286.5,0.3416291132747249,0,0.4554270689230745,2
C0118,2024,0.2690883607706908,0.4117382567953797,0.31241380171985544,2934791.25,789718.1666666666,1290093.5416666667,0.4661459394058091,0.17220151746118711,0.658419083900502,3
C0118,2025,0.3791583161396978,0.5490692104011322,0.42845519968949214,1341644.9130434783,508695.82608695654,1062522.6956521738,0.3926148230376673,0,0.49078910418090305,4
C0119,2023,0.26229989811233,0.44560098738305115,0.31245858376083957,2881449.8421052634,755804,1283917.1578947369,0.6731683987132281,0,0.6950487426790473,15
C0119,2024,0.2574888637246184,0.43930533919245074,0.349082493424131,2177088.6818181816,560576.0909090909,794009.3636363636,0.5357725340019529,0.26030948357185146,0.6719815890415959,16
C0119,2025,0.1941447081401793,0.36180710477518635,0.2275422217787535,2775183.4545454546,538787.1818181818,972033.3636363636,0.6332078494814701,0,0.7108728179505965,17
C0120,2023,0.21902346621850047,0.43961555692323073,0.30944794434632705,11660703.875,2553967.78125,1278327.609375,0.35512313566896136,0,0.4730221881611346,0
C0120,2024,0.2578747385873643,0.4909377869940096,0.3337073931938499,11408841.723076923,2942052.076923077,556471.1846153847,0.4628502758553377,0.19809865311958996,0.667441852633694,1
C0120,2025,0.3477182819183699,0.47865262217955085,0.38854338339065847,13901352.805555556,4833754.513888889,972165.6111111111,0.43291538172715266,0.2590209804274958,0.6909147605381746,2
C0121,2023,0.02035112846937283,0.1726214961036712,0.022942693356066655,9721638.91935484,197846.32258064515,1096391.8548387096,7.237347462253205,0,1.7203360962128358,1
C0121,2024,0.1100541000437536,0.24133720842888873,0.12974729215721553,9826524.708333334,1081449.3333333333,549340.7222222222,0.7637528788527002,0,0.8106667566235672,2
C0121,2025,0.039061003924331456,0.22158660559706891,0.04443775513612261,10180424.75,397657.6111111111,1247199.875,2.2596098164850638,0,1.1977776258405668,3
C0122,2023,0.43131000636518624,0.6873192247886378,0.5156190973170149,2183858.6,941920.0666666667,1134919.8,0.19248031025421053,0,0.3705975362334289,15
C0122,2024,0.4679168886629708,0.7504700952644218,0.6016767368479431,2083719.9375,975007.75,1226966.125,0.3373727029349254,0.3657346569809317,0.6366531720307884,16
C0122,2025,0.3782413759744491,0.6754514772879132,0.5401206777783779,2605583.2666666666,985539.4,991428.5333333333,0.18138669375707692,0,0.30192953749768553,17
C0123,2023,0.22101822824752926,0.4129038834272161,0.3115948518842912,8925182.396226415,1972628,757865.3773584906,0.2789029621666276,0.18877101061734675,0.49569285400339574,0
C0123,2024,0.16784008426818445,0.357766461603477,0.23010783803434287,10992577.264150944,1844995.0943396227,1245273.3396226414,0.848895553641601,0.3820918990018279,0.9343180460676146,1
C0123,2025,0.15036381671485827,0.2831649126218381,0.18047165048700775,12419519.94736842,1867446.4210526317,756450.5964912281,1.1576498317253678,0,0.9773877232522127,2
C0124,2023,0.4197651221566089,0.6016659799278249,0.4790410426188283,1773114.6,744291.6666666666,558260.2,0.01611169456418295,0,0.2150496605465413,4
C0124,2024,0.29388489639712684,0.4796277527282537,0.369495954810607,3296057.9285714286,968661.6428571428,1291012.357142857,0.034937011397832195,0,0.2510264621007854,5
C0124,2025,0.2926733009907123,0.4370038289135958,0.3466672407483529,7064124.692307692,2067480.6923076923,1080151.076923077,0.03968013988336381,0.34850452886751915,0.4666958572641579,6
C0125,2023,0.5300512531159599,0.8054513238341156,0.6357898576880573,2539781.9565217393,1346214.608695652,976190.7826086957,0.22287602183462188,0,0.3573116987864956,1
C0125,2024,0.5066647505836835,0.8049165698130166,0.6463012135760112,3145573.3076923075,1593751.1153846155,1100808.2692307692,0.19288292986775346,0,0.3184706929934981,2
C0125,2025,0.5088223788066703,0.7923765397674507,0.620277233452027,2884340.074074074,1467616.7777777778,693430.6666666666,0.26260839158915567,0.31498433603100495,0.5880933982489027,3
C0126,2023,0.20800342514066997,0.3826118144353123,0.2908107148487201,9112570.438356165,1895445.8630136987,539451.5753424658,0.6351033263955794,0,0.5852008703013034,2
C0126,2024,0.18277536442204048,0.39684579397370373,0.24561747205499557,9725721.514705881,1777622.294117647,537272.6323529412,0.4647111149364457,0.35601918047898684,0.7590797365876423,3
C0126,2025,0.18673540078985762,0.36625665326892115,0.2580088423800365,10382539.573770491,1938787.68852459,1031764.5737704918,0.8521778807373535,0,0.7300333976357949,4
C0127,2023,0.1521121756165708,0.3395060275660464,0.17617544082947686,1511791.1578947369,229961.84210526315,549084.1052631579,0.5435947611445835,0,0.7246350536742172,11
C0127,2024,0.24469041425856808,0.4276097081598649,0.3095501171136224,1490702.5789473683,364760.63157894736,1070143.0526315789,0.5996018730091486,0.20493381961234275,0.7364700963287378,12
C0127,2025,0.16672905237601704,0.32708426282625014,0.22948821355347335,1749444.7368421052,291683.2631578947,697421.3684210526,0.6785258414769301,0.3694956064454919,0.8326040201429328,13
C0128,2023,0.2832287885008063,0.4057919006335841,0.32176634529396364,4637882.666666667,1313581.888888889,915319.8888888889,0.4325161980765569,0.4175461040072196,0.8003798764881875,5
C0128,2024,0.25967019366731225,0.4060139915071809,0.30105996539737206,3943566.888888889,1024026.7777777778,1185958,0.3317072546171481,0,0.4706451431581183,6
C0128,2025,0.11338566922289672,0.22082516788403034,0.12606202806712558,4953402.777777778,561644.8888888889,811965.1111111111,0.9695784445845972,0.241079970657616,1.050760910329438,7
C0129,2023,0.22979133724556752,0.41584492708471676,0.29646472186538203,3852033.0833333335,885163.8333333334,606839.6666666666,0.5901729491508446,0.3950942791569847,0.831526505759154,1
C0129,2024,0.12871733182999562,0.3350219275582923,0.15771625136899642,3257299.076923077,419270.8461538461,963288.6923076923,1.1998126417639707,0,0.9902108812723338,2
C0129,2025,0.33904264716893584,0.5157533185457285,0.41833594060139706,4747219.090909091,1609509.7272727273,815437.5454545454,0.28579781522402614,0,0.3767596228384811,3
C0130,2023,0.21659503107428602,0.4083670544272989,0.2695339240476083,1121602.6,242933.55,963169.35,0.668045850398185,0,0.6942982765917752,1
C0130,2024,0.29030905641526866,0.4312311520826353,0.34030066561670236,1184568.2631578948,343890.8947368421,1208785.2105263157,0.5355290929941519,0.40976919393191874,0.847246629585791,2
C0130,2025,0.14207913961376376,0.297845663085614,0.16500215818113878,1311057.7,186273.95,532293.05,0.8381547715072344,0,0.845833412826893,3
C0131,2023,0.42411506723147274,0.5754659287091227,0.4803921896444196,2890982.3333333335,1226109.1666666667,622107.8333333334,0.32434061404265935,0,0.4042489203785505,5
C0131,2024,0.33046495871064097,0.5377194751286809,0.4495235777739396,2938307.5,971007.6666666666,739207.5,0.41829467189239494,0,0.42108876338606976,6
C0131,2025,0.3007505027620758,0.5601061539652284,0.3877754499933752,3176204.1666666665,955245,776169.6666666666,0.48440993322829917,0.2945403186268095,0.7259345053887135,7
C0132,2023,0.49600539007807287,0.7355649756893609,0.6509041513377501,5129000.714285715,2544012,1024006.7142857143,0.15053769962001526,0,0.21660674452827489,4
C0132,2024,0.5336002671060925,0.8128735977543705,0.6920747211957446,5471555.142857143,2919623.285714286,1331918.142857143,0.34114724096254495,0.1712490990153671,0.48496310068880494,5
C0132,2025,0.4519731427433073,0.661641727017567,0.5609589790330635,4798274.875,2168691.375,734074.125,0.3951436497044214,0,0.42209711656994153,6
C0133,2023,0.5497842237505498,0.7485030041783202,0.6516839528710487,1649213.02,906711.3,719572.28,0.14555579047046177,0,0.23626268377854298,15
C0133,2024,0.4843561234157562,0.7170258166936645,0.5811837921280476,1916530.8909090909,928283.4727272728,1227287.4,0.19945576577499613,0,0.3241858809787106,16
C0133,2025,0.38266062578249405,0.6877766297535328,0.5099626059440457,1952876.2807017544,747288.8596491228,1252208.245614035,0.3161782128684356,0,0.43444770246350234,17
C0134,2023,0.19576434396372613,0.38710804235120827,0.23188652561930828,28026449.5,5486579.5,726481,0.5162088692964351,0,0.6620291477836653,0
C0134,2024,0.1684221585812975,0.3899343049214263,0.2098467611155563,17909510,3016358.3333333335,559566.3333333334,0.9264841986611891,0.3940921033365289,1.032229916884946,1
C0134,2025,0.14698585113080664,0.34941465135931127,0.20222287486973786,21090166,3099956,790957.6666666666,0.8841957756819774,0,0.793200983605712,2
C0135,2023,0.2305087137822926,0.49536132991638954,0.31197645247048544,9165207.75,2112660.25,627526.875,0.4869401031235382,0,0.5967942922711105,15
C0135,2024,0.3663281687081307,0.5381928754275965,0.41831688566508546,6332846.333333333,2319900,774112.4444444445,0.23090099669047037,0,0.37990381955645114,16
C0135,2025,0.3976510453090723,0.5800879163459072,0.5089416374036605,7945406.555555556,3159499.222222222,1129731.111111111,0.1643660266414231,0,0.23532053918549195,17
C0136,2023,0.05329997072163223,0.2172272314389966,0.06314734368340665,9240854.714285715,492537.28571428574,766008.4285714285,2.5601287328210973,0,1.337468936716408,0
C0136,2024,0.07960698025048604,0.2327625569048829,0.09176393778888388,11989524.714285715,954449.8571428572,769770,1.6608322909727053,0,1.173781840755768,1
C0136,2025,0.09203960418243104,0.26267226687211204,0.10419565181449757,12485766.42857143,1149185,955695,1.7640024389955864,0.36129194665287634,1.3480215224100445,2
C0137,2023,0.24411576134125806,0.4081838785012297,0.3218619575241391,20628752,5035803.5,621680.5,0.343324456563883,0.4352312396621512,0.6770959169742162,3
C0137,2024,0.3389395629331631,0.5541820214405309,0.4531105077062324,16250375,5507895,798589.6666666666,0.2715216974906021,0,0.34844320410591895,4
C0137,2025,0.4141670830503967,0.6175699324360464,0.5355374580997856,15393119.333333334,6375323.333333333,1120778,0.15247932523160918,0,0.23508979966080837,5
C0138,2023,0.24714980171152642,0.43436856581058986,0.2783942561224118,6576031.508333334,1625264.8833333333,1190364.425,0.7093975389221939,0,0.7627204103712931,1
C0138,2024,0.11933563465577768,0.3081891016980994,0.16701139628140763,5702887.542253521,680557.7042253522,1137409.4225352113,1.4897152080966238,0.30042770224263254,1.1512592229628344,2
C0138,2025,0.18069012573820956,0.3706700736172708,0.22669746330158067,6738540.609375,1217587.75,677229.6171875,0.8244616827924722,0,0.7903111588886266,3
C0139,2023,0.10135853774620855,0.26076521681510123,0.12838550713194127,806478.88,81743.52,953641.28,0.8077029225068849,0,0.8216099503551185,1
C0139,2024,0.11461869016241727,0.2543346629070579,0.1356801662598568,879861.9047619047,100848.61904761905,1068012.4761904762,0.5635688757454006,0,0.7205074640903765,2
C0139,2025,0.10888715638106702,0.2991866839622739,0.14381135076945922,836295.7272727273,91061.86363636363,1279394.4545454546,0.8739153851951795,0,0.8373818349347854,3
C0140,2023,0.24705939256124265,0.45226541295675166,0.3033104335014575,4994149.555555556,1233851.5555555555,919059.4444444445,0.42881981841143507,0,0.5636047683677741,4
C0140,2024,0.17565454125412264,0.3992140985848453,0.23139553250860426,4735454,831804,1283158.5,0.6840330173935206,0.15744562420954936,0.7906236577340965,5
C0140,2025,0.22112828543412388,0.4882269125994299,0.2992708452645879,5440733.181818182,1203100,1168911.0909090908,0.37065731708238564,0.4891884601144014,0.7764674170986736,6
C0141,2023,0.2581502819368479,0.43450266793079567,0.2874710353025228,7492002,1934062.4285714286,1149683.5714285714,0.44321231468595673,0,0.6017155610744763,11
C0141,2024,0.21621834543451712,0.43835442616172055,0.2689287274849026,9558132.833333334,2066643.6666666667,826022.8333333334,0.3867584171501263,0.46397298615097493,0.8061272203908342,12
C0141,2025,0.19783238547843113,0.36810497131312797,0.2249500884263881,10133206.57142857,2004676.4285714286,636019.8571428572,0.9024495937534629,0.3422382023176523,1.0578353162966163,13
C0142,2023,0.3435526154452577,0.5805367843957039,0.43662926273336966,6011028.699029126,2065104.6310679612,821534.2427184467,0.2703232644217275,0,0.40786009178830407,1
C0142,2024,0.39288287511988457,0.6173986141228083,0.46931886101375586,6609035.042016807,2596576.68907563,1067279.3781512605,0.2016556764043942,0.2172143130690763,0.5063934251278316,2
C0142,2025,0.2986601792428616,0.5499689678866972,0.39186610468958205,7342241.129310345,2192835.0517241377,594042.1810344828,0.4013252706799424,0.15227966617581257,0.5881106603360621,3
C0143,2023,0.4907897561958287,0.7822034684910967,0.6902516836283242,2063994.7368421052,1012987.4736842106,571579.3684210526,0.3277031741754795,0.4893223597818688,0.6301935076181231,0
C0143,2024,0.4440439282430755,0.6734378264240677,0.5399278127613384,1705528.4782608696,757329.5652173914,1180306.7826086956,0.2067450389182126,0,0.33457267181611877,1
C0143,2025,0.44509709026689465,0.7098082538107973,0.5372878157964547,2364711.1304347827,1052526.043478261,1023347.2608695652,0.3176791783609279,0,0.44225819333011857,2
C0144,2023,0.22900549662061093,0.4466998486644359,0.2709469326488904,8339461.714285715,1909782.5714285714,704499,0.6469579409114485,0,0.7251174172882763,8
C0144,2024,0.27260677431375546,0.49789041325033,0.3842026708636142,9060976.833333334,2470083.6666666665,1135032.6666666667,0.28477058334461275,0,0.3842575141842427,9
C0144,2025,0.26047059816608287,0.4505786639343965,0.3489586167571291,8820713.142857144,2297536.4285714286,1121599.7142857143,0.6897155369213794,0,0.6242431969316964,10
C0145,2023,0.5049025053687577,0.7393985291880377,0.5738684280064066,10355980.5,5228760.5,574566,0.1664912267448471,0.32965303153586784,0.5626662263836958,0
C0145,2024,0.4318662142482588,0.7048819426799827,0.561599644761614,13693715.333333334,5913853,1048907,0.17329903195091254,0.48643323847695685,0.6074753090388978,1
C0145,2025,0.447960195478993,0.6810285924554702,0.558516448843659,12981105,5815018.333333333,1319817.3333333333,0.40773485666855164,0.18556536508483348,0.5701479074853616,2
C0146,2023,0.3266799346473894,0.5579517945035344,0.39195858263537203,6463955.454545454,2111644.5454545454,698353.2727272727,0.24703107315323816,0,0.44214089663649964,8
C0146,2024,0.2991055354964836,0.4504566424489402,0.33754628554620597,6729643.545454546,2012873.6363636365,1206597.5454545454,0.3539384895678318,0,0.4856745305571459,9
C0146,2025,0.17842759599465602,0.3962223272402437,0.2383465138222253,5889513.454545454,1050851.7272727273,1266597.4545454546,0.3878241104683136,0,0.5730982872652763,10
C0147,2023,0.2696008050185966,0.4608002615519024,0.32586852696205904,1438514.3076923077,387824.6153846154,997173.4615384615,0.410901438398007,0,0.5332268960476048,11
C0147,2024,0.18773241731260212,0.43129281959065946,0.2670096362699488,1415730.0714285714,265778.4285714286,1071831.7857142857,0.7922756818380939,0,0.7257691249004629,12
C0147,2025,0.3501810633255617,0.5174352997707289,0.4003487431988664,1459158,510969.5,916445.0714285715,0.29992536596746827,0,0.4292608955034106,13
C0148,2023,0.21433775487135168,0.4672236080498877,0.29452161196557497,26808682.284974094,5746112.7720207255,1210530.5233160623,0.6470410730880543,0,0.6664631701707765,8
C0148,2024,0.3584020878842753,0.5616610070252537,0.41025150728510174,23856525.83710407,8550228.669683257,1247988.0407239818,0.5245915028677786,0,0.6043221541264164,9
C0148,2025,0.3239566465990375,0.529264352144242,0.3841306283643746,23282281.5215311,7542449.846889952,713666.966507177,0.29782608523821186,0,0.45651376792047604,10
C0149,2023,0.3374118516715556,0.5668929258049625,0.42097185813427607,1494932.8666666667,504408.06666666665,1150713.5333333334,0.5201627095310793,0.34038908444631005,0.7696011399619713,1
C0149,2024,0.2513603704876482,0.519654222697159,0.34089598158859813,1805620.25,453861.375,564713.75,0.6525677857032888,0,0.6596461772446939,2
C0149,2025,0.3298437955934712,0.5077197378324527,0.3785196594351638,1503053.1764705882,495772.76470588235,1215924.8235294118,0.36982526506154323,0,0.4947309092293763,3
C0150,2023,-0.01777030106127557,0.09165460040677482,-0.022078273743309177,2028935.8,-36054.8,752449.9,,,2.4495220242061118,3
C0150,2024,0.07374053491694735,0.26924013359977966,0.09500347180540943,2360283.3333333335,174048.55555555556,580058.4444444445,1.7753245103377921,0,1.1333750164135872,4
C0150,2025,0.07519599197377036,0.21238809860462127,0.10022911656038044,2393153.5555555555,179955.55555555556,654566.3333333334,2.168531118794764,0,1.2958533573971864,5
C0151,2023,0.26068256713038107,0.4503877063073503,0.3197732855755091,4963989.4,1294025.5,1268442.4,0.326542714961954,0,0.4790060006625159,3
C0151,2024,0.23943980941934406,0.3765597683234375,0.2863749991360622,5338925.9,1278351.4,1167250.4,0.39647439663303846,0.20868768947255034,0.6242957520368706,4
C0151,2025,0.23286370630028227,0.48596276682836836,0.31279794984516773,4605661.9,1072491.5,756638.1,0.5356932898768895,0,0.613027092277914,5
C0152,2023,0.19392370969502112,0.35393823637506355,0.24949792013674366,3712685.6206225683,719977.7684824903,1136366.340466926,0.8096351564551795,0.15266081240570514,0.8223251698524117,8
C0152,2024,0.24628503511319894,0.4420165238165897,0.28476679246355796,4052252.2241758243,998009.0813186814,1024339.4615384615,0.2952634477117621,0,0.5202717263931753,9
C0152,2025,0.22576296851482625,0.3885582095240639,0.29211943606003943,3964469.089719626,895030.3102803738,633692.8747663551,0.49232672569271896,0.2107283805744909,0.656690748078542,10
C0153,2023,0.2852614803329691,0.5783907451241697,0.39648534588691087,1810522.4,516472.3,502996.9,0.523789175140661,0.4524904820645754,0.7960023277546545,5
C0153,2024,0.2685560522271152,0.4101508787990796,0.3140027189833676,1763673.9,473645.3,1291443.9,0.2888792520478932,0,0.42357200800030526,6
C0153,2025,0.24787305494505493,0.5001354348508634,0.35342518053375194,1809659.0909090908,448565.7272727273,980355.9090909091,0.41917501499222876,0,0.5010891618079514,7
C0154,2023,0.21951424423271435,0.4317148450586435,0.28027271174982515,23365281,5129012,865548.6666666666,0.8302760843608866,0.4519074368838807,1.002744484924301,2
C0154,2024,0.35536337151426955,0.5725152105985345,0.4044497491837387,25817305.333333332,9174524.666666666,811960.6666666666,0.248834871517776,0,0.4480095123403334,3
C0154,2025,0.2315130127121207,0.39813641692525714,0.281346009776043,27199297.25,6296991.25,1458624.25,0.3420405340407611,0.16379076277102975,0.5874793780597585,4
C0155,2023,0.2746140786773712,0.5436044337079855,0.3843177096793718,9358475.613827994,2569969.15851602,1356704.075885329,0.3030131231468358,0.22292037256362743,0.5587067499193029,2
C0155,2024,0.3168776359539297,0.5479997236609113,0.40359556481435216,9372065.429780034,2969797.937394247,709446.2707275804,0.4609433599361353,0.3669867935963723,0.7422571418751394,3
C0155,2025,0.18703705051953884,0.3748790390908784,0.2107861999830874,9188791.017953321,1718644.36983842,1086041.2603231599,0.6342575268035614,0,0.7541699233880311,4
C0156,2023,-0.04676575504522577,0.1089144689245338,-0.06173026421403552,3524047.1818181816,-164804.72727272726,1146483,,,3.214829073402594,2
C0156,2024,0.11456058915958393,0.23867674739393194,0.13948421254598703,3347774.3333333335,383523,1105127.6666666667,1.3820527060958534,0,1.0789543175852343,3
C0156,2025,0.06064332740653143,0.20999644615222696,0.08186292532760027,3582033,217226.4,1064849.5,2.0109535489240717,0,1.1908984169668693,4
C0157,2023,0.3123464141549174,0.5470630745516197,0.41531665977532856,5356793.642857143,1673175.2857142857,669494,0.5454530978608936,0.19985601371967945,0.6663601697377457,5
C0157,2024,0.3262815078753616,0.5605567984820644,0.4202045592801637,5490685.466666667,1791509.1333333333,612885.9333333333,0.42632474066463966,0,0.49852953204254685,6
C0157,2025,0.2508790728005118,0.42465483557856504,0.31814043624764926,4380350.588235294,1098938.294117647,1031429.1764705882,0.589870511918161,0.21362618925614354,0.7255184232154936,7
C0158,2023,0.38918282522330866,0.6489817471256997,0.5300495916820394,10227902.738219894,3980524.0837696334,1251632.9109947644,0.17785981903248552,0,0.2899190048745496,8
C0158,2024,0.6264629794115962,0.8149103241687677,0.7016596316797281,10131724.52631579,6347150.333333333,818660.6725146199,0.25646514958063693,0.40367512185030324,0.6464565709074822,9
C0158,2025,0.519649779539007,0.7579576510916256,0.6674015680073573,9307057.161849711,4836410.202312139,1082279.3757225433,0.18023172766802695,0,0.24303925208431504,10
C0159,2023,0.19758587145451728,0.39983348019677123,0.24200515558560043,16091479.5,3179449,642331.75,0.29046715327089695,0,0.5382754093358982,5
C0159,2024,0.1497427732577672,0.2750537444676531,0.177929741020435,17115250,2562885,1244157.4,1.1395991626623903,0.3863272054735191,1.1838429984992822,6
C0159,2025,0.08774807510572032,0.2621877246999392,0.1038166258199019,16868329,1480163.4,576981.6,0.7619820892747382,0,0.8590545599978004,7
C0160,2023,0.5502024472198038,0.7811392531003767,0.657570996731432,4412808.782608695,2427938.191304348,1036183.4956521739,0.2555956191306525,0,0.3382208619841833,2
C0160,2024,0.44158446544117,0.6537330881295795,0.5118501725970179,4675503.382352941,2064629.6617647058,712890.4485294118,0.1670299588053881,0,0.3298605417407851,3
C0160,2025,0.5054574667640876,0.6985232735074448,0.5780851711510241,5114616.303030303,2585221,1355647.4318181819,0.36078171055606256,0,0.43348292506917474,4
C0161,2023,0.1272938047868035,0.31921612112970077,0.1771672801415517,11676381.285714285,1486331,1020788.1428571428,0.6475321734237817,0,0.7032090806401465,4
C0161,2024,0.23683195816719174,0.4445755897603327,0.2960499275414487,13084722,3098880.3333333335,1031036,0.5829643201237953,0.45335578732146375,0.8861471291430096,5
C0161,2025,0.134165797730641,0.3376000335386945,0.18431215935667883,14101920.4,1891995.4,619469,0.5557255583179537,0,0.674902886249076,6
C0162,2023,0.06064005661092835,0.1863754095364269,0.0714660207236948,3083384.8235294116,186976.63025210085,1260988.8151260505,1.9654183179050957,0.21735556850024712,1.326746492298808,5
C0162,2024,0.11845027266938142,0.24135027670754206,0.14268963065512008,2722139.588235294,322438.17647058825,661171.7731092437,1.1576337622718789,0.15794827764910857,1.0544495778987075,6
C0162,2025,0.06568870628218133,0.2539751576259486,0.07533378663675672,2817329.4954954954,185066.72972972973,998505.0810810811,1.941930709483071,0,1.205646606727368,7
C0163,2023,0.17639568269641545,0.37000952826363603,0.20461330662385674,3698337.484567901,652370.7654320988,1052347.8456790124,0.0921264628884824,0,0.49092501160125146,2
C0163,2024,0.19637706011373854,0.3905253833837495,0.2696095332254299,7742333.425742574,1520416.6765676567,899006.7854785478,0.04029799430546498,0.44621973775284324,0.5542706858069522,3
C0163,2025,0.39060403462357557,0.581826366844506,0.4904802965600268,14553317.76923077,5684584.637820513,879370.1153846154,0.015312227610622163,0.3667986714589847,0.4135256544655877,4
C0164,2023,0.19600456589880388,0.3933224144073723,0.2504952394537908,619847290,121492899,1216667,0.4008269459984379,0.26180230774914126,0.693338401771777,11
C0164,2024,0.20205665626823535,0.38566170185288295,0.23137383501820988,688458651,139107653,613413,0.3173479032098974,0,0.5663256734637258,12
C0164,2025,0.22767346478930925,0.4110958298390578,0.29016376418688494,689774601,157043373.33333334,966698,0.6548669250864283,0,0.6568490066372985,13
C0165,2023,0.4502265849078115,0.6289740033756391,0.5222939822304317,8803666.255813954,3963644.593023256,586481.9883720931,0.25050253916090587,0.42426021259180846,0.652612267417804,4
C0165,2024,0.42057322921501383,0.6813942867895808,0.5324620635098471,8925724.82795699,3753920.9139784947,852949.8494623656,0.22563895020788943,0.15459515311940009,0.4532596089540469,5
